0,1,2,3
1.0,0.9973494676550733,0.9933150337286508,0.9737139122221394
0.9973494676550733,1.0,0.9989816853419718,0.9874970014973611
0.9933150337286509,0.9989816853419718,1.0,0.9932620611858448
0.9737139122221394,0.9874970014973611,0.9932620611858448,0.9999999999999999
